"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012443","IMBRO/A","2023-01-09T10:13:29+01:00","1997-06-05T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","1997-06-05","7.1","1",,,,"goedgekeurd"
"silicium","1479","Si","1997-06-05","4.16","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1997-06-05","8.0","mg/l",,,,"onbeslist"
"arseen","310","As","1997-06-05","10.9","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1997-06-05","1.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1997-06-05","1.1","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1997-06-05","274.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1997-06-05","114.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1997-06-05","74.5","mS/m",,,,"goedgekeurd"
"ijzer","879","Fe","1997-06-05","2600.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1997-06-05","6.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1997-06-05","0.01","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1997-06-05","0.18","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1997-06-05","120.0","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","1997-06-05","60.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1997-06-05","80.0","mg/l",,,,"onbeslist"
,,,,,,,,,
