"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033402","IMBRO/A","2023-01-13T19:40:11+01:00","1986-05-27T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1986-05-27","6.32","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1986-05-27","57.63","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1986-05-27","7.52","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1986-05-27","351.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1986-05-27","0.06","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1986-05-27","12.6","mg/l",,,,"goedgekeurd"
"kalium","920","K","1986-05-27","7.82","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1986-05-27","17.3","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1986-05-27","0.07","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1986-05-27","5.44","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1986-05-27","119.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1986-05-27","1.29","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1986-05-27","0.3","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
