"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000057563","IMBRO/A","2025-04-10T21:24:22+02:00","1992-11-24T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"natrium","1262","Na","1992-11-24","310.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-11-24","779.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-11-24","5.31","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1992-11-24","126.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-11-24","73.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1992-11-24","29.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-11-24","150.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
