"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034459","IMBRO/A","2023-01-13T20:46:07+01:00","1996-09-17T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","21.2","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","11.9","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","4.84","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1996-09-17","32.376","ug/l",,,,"goedgekeurd"
"arseen","310","As","1996-09-17","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1996-09-17","51.361","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-09-17","34.174","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1996-09-17","0.796","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1996-09-17","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1996-09-17","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1996-09-17","26.513","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1996-09-17","27.162","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-09-17","11.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1996-09-17","6.217","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-09-17","1.75","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-09-17","98.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-09-17","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1996-09-17","22.346","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1996-09-17","1.696","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1996-09-17","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1996-09-17","8.056","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-09-17","1.457","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1996-09-17","0.607","ug/l",,,,"goedgekeurd"
,,,,,,,,,
