"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000061645","IMBRO/A","2025-04-11T03:42:54+02:00","1993-09-06T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","3.1","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","12.2","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","1993-09-06","6.96","1","6.96","1",,"goedgekeurd"
"fosfaat","1334","PO4","1993-09-06","0.15","mg/l","0.15","mg/l","<","goedgekeurd"
"nitraat","1270","NO3","1993-09-06","1.33","mg/l","1.33","mg/l",,"goedgekeurd"
"nitriet","1273","NO2","1993-09-06","0.01","mg/l","0.01","mg/l","<","goedgekeurd"
"ammonium","289","NH4","1993-09-06","0.1","mg/l","0.1","mg/l",,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1993-09-06","108.8","mS/m","108.8","mS/m",,"goedgekeurd"
"fosfor totaal","4188","Ptot","1993-09-06","0.01","mg/l","0.01","mg/l","<","goedgekeurd"
"sulfaat","1508","SO4","1993-09-06","152.29","mg/l","152.29","mg/l",,"goedgekeurd"
"chloride","508","Cl","1993-09-06","32.59","mg/l","32.59","mg/l",,"goedgekeurd"
"chroom","517","Cr","1993-09-06","10.0","ug/l","10.0","ug/l","<","goedgekeurd"
"natrium","1262","Na","1993-09-06","30.25","mg/l","30.25","mg/l",,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1993-09-06","580.11","mg/l","580.11","mg/l",,"goedgekeurd"
"ijzer","879","Fe","1993-09-06","1110.0","ug/l","1110.0","ug/l",,"goedgekeurd"
"magnesium","1125","Mg","1993-09-06","27.7","mg/l","27.7","mg/l",,"goedgekeurd"
"mangaan","1128","Mn","1993-09-06","500.0","ug/l","500.0","ug/l",,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1993-09-06","96.0","mS/m","96.0","mS/m",,"goedgekeurd"
"calcium","447","Ca","1993-09-06","197.1","mg/l","197.1","mg/l",,"goedgekeurd"
"kalium","920","K","1993-09-06","14.69","mg/l","14.69","mg/l",,"goedgekeurd"
,,,,,,,,,
