"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035675","IMBRO/A","2023-01-13T22:04:52+01:00","1989-05-09T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1989-05-09","125.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-05-09","123.16","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-05-09","7.16","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-05-09","432.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1989-05-09","0.06","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1989-05-09","106.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-05-09","5300.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1989-05-09","1.82","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-05-09","9.01","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-05-09","0.07","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1989-05-09","69.9","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-05-09","187.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-05-09","0.28","mg/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","1989-05-09","0.03","mg/l",,,,"goedgekeurd"
,,,,,,,,,
