"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000052317","IMBRO/A","2025-04-10T13:23:06+02:00","1991-04-23T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"sulfaat","1508","SO4","1991-04-23","89.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1991-04-23","540.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1991-04-23","31.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1991-04-23","27.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1991-04-23","120.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-04-23","24.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1991-04-23","20000.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-04-23","22.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
