"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000061135","IMBRO/A","2025-04-11T02:52:21+02:00","1994-12-08T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Geleidendheid","3548","GELDHD","1994-12-08","2885.0","mS/m",,,,"goedgekeurd"
"arseen","310","As","1994-12-08","28.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1994-12-08","350.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-12-08","1200.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-12-08","13300.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-12-08","1.61","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-12-08","300.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-12-08","5800.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-12-08","745.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-12-08","325.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1994-12-08","280.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1994-12-08","6.8","1",,,,"goedgekeurd"
"natrium","1262","Na","1994-12-08","6820.0","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1994-12-08","13.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
