"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000036026","IMBRO/A","2023-01-13T22:24:19+01:00","1982-11-10T12:00:00+01:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1982-11-10","2400.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1982-11-10","858.76","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1982-11-10","7.4","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1982-11-10","352.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1982-11-10","3.4","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1982-11-10","420.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1982-11-10","66.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1982-11-10","155.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1982-11-10","17.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1982-11-10","1300.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1982-11-10","4.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1982-11-10","220.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1982-11-10","0.1","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
